"sp","x","y"
"Acrostichum_aureum",-34.949997,-8.00837
"Acrostichum_aureum",-36.551135,-8.370991
"Acrostichum_aureum",-35.755556,-9.184722
"Acrostichum_aureum",-36.402219,-9.620528
"Acrostichum_aureum",-35.558223,-6.779224
"Acrostichum_aureum",-35.6229,-7.0396
"Acrostichum_aureum",-34.933477,-7.156868
"Acrostichum_aureum",-34.861185,-7.146738
"Acrostichum_danaeifolium",-34.949997,-8.00837
"Acrostichum_danaeifolium",-35.0697,-8.2272
"Acrostichum_danaeifolium",-35.5,-7.583333
"Acrostichum_danaeifolium",-35.377421,-7.606449
"Acrostichum_danaeifolium",-35.2691667,-6.3847222
"Acrostichum_danaeifolium",-36.421278,-9.244248
"Acrostichum_danaeifolium",-35.755556,-9.184722
"Acrostichum_danaeifolium",-36.195446,-9.591378
"Acrostichum_danaeifolium",-38.750116,-3.683493
"Acrostichum_danaeifolium",-35.72,-7.032778
"Acrostichum_danaeifolium",-35.558223,-6.779224
"Acrostichum_danaeifolium",-35.6229,-7.0396
"Acrostichum_danaeifolium",-34.933477,-7.156868
"Acrostichum_danaeifolium",-34.861185,-7.146738
"Actinostachys_pennula",-34.950522,-7.810665
"Actinostachys_pennula",-35.044369,-7.560831
"Actinostachys_pennula",-35.377421,-7.606449
"Actinostachys_pennula",-35.184266,-6.085556
"Actinostachys_pennula",-36.421278,-9.244248
"Actinostachys_pennula",-35.755556,-9.184722
"Actinostachys_pennula",-35.691389,-6.963333
"Actinostachys_pennula",-35.6229,-7.0396
"Actinostachys_pennula",-34.933477,-7.156868
"Actinostachys_pennula",-34.861185,-7.146738
"Actinostachys_pennula",-35.153053,-7.041188
"Adiantopsis_radiata",-36.408567,-8.198383
"Adiantopsis_radiata",-35.715556,-8.503889
"Adiantopsis_radiata",-36.026632,-8.355565
"Adiantopsis_radiata",-35.320101,-7.633011
"Adiantopsis_radiata",-35.410025,-8.697033
"Adiantopsis_radiata",-35.838611,-8.723055
"Adiantopsis_radiata",-35.856236,-8.694218
"Adiantopsis_radiata",-36.385599,-8.158646
"Adiantopsis_radiata",-35.5,-7.583333
"Adiantopsis_radiata",-36.016667,-7.900278
"Adiantopsis_radiata",-35.377421,-7.606449
"Adiantopsis_radiata",-35.2691667,-6.3847222
"Adiantopsis_radiata",-36.421278,-9.244248
"Adiantopsis_radiata",-36.065155,-8.973738
"Adiantopsis_radiata",-36.535186,-10.314661
"Adiantopsis_radiata",-36.055278,-9.274444
"Adiantopsis_radiata",-39.594807,-7.134249
"Adiantopsis_radiata",-38.910877,-4.305363
"Adiantopsis_radiata",-40.898008,-3.839339
"Adiantopsis_radiata",-35.72,-7.032778
"Adiantopsis_radiata",-35.558223,-6.779224
"Adiantopsis_radiata",-34.933477,-7.156868
"Adiantopsis_radiata",-35.142056,-6.741861
"Adiantum_abscissum",-35.838611,-8.723055
"Adiantum_abscissum",-35.856236,-8.694218
"Adiantum_abscissum",-35.2691667,-6.3847222
"Adiantum_abscissum",-36.421278,-9.244248
"Adiantum_abscissum",-36.065155,-8.973738
"Adiantum_abscissum",-36.535186,-10.314661
"Adiantum_abscissum",-36.402219,-9.620528
"Adiantum_abscissum",-36.195446,-9.591378
"Adiantum_abscissum",-39.594807,-7.134249
"Adiantum_abscissum",-38.910877,-4.305363
"Adiantum_abscissum",-38.633164,-3.983761
"Adiantum_abscissum",-35.691389,-6.963333
"Adiantum_abscissum",-35.558223,-6.779224
"Adiantum_abscissum",-34.933477,-7.156868
"Adiantum_abscissum",-34.861185,-7.146738
"Adiantum_abscissum",-35.142056,-6.741861
"Adiantum_abscissum",-35.153053,-7.041188
"Adiantum_argutum",-35.715556,-8.503889
"Adiantum_argutum",-35.0697,-8.2272
"Adiantum_argutum",-35.377421,-7.606449
"Adiantum_argutum",-36.421278,-9.244248
"Adiantum_argutum",-39.594807,-7.134249
"Adiantum_argutum",-38.910877,-4.305363
"Adiantum_argutum",-38.716666,-3.900058
"Adiantum_cajennense",-35.754177,-8.14922
"Adiantum_cajennense",-35.838611,-8.723055
"Adiantum_cajennense",-36.065155,-8.973738
"Adiantum_cinnamomeum",-38.047351,-8.651907
"Adiantum_deflectens",-35.196331,-8.040447
"Adiantum_deflectens",-35.320101,-7.633011
"Adiantum_deflectens",-36.750054,-8.300752
"Adiantum_deflectens",-35.377421,-7.606449
"Adiantum_deflectens",-35.370278,-5.881667
"Adiantum_deflectens",-36.421278,-9.244248
"Adiantum_deflectens",-39.594807,-7.134249
"Adiantum_deflectens",-38.910877,-4.305363
"Adiantum_deflectens",-40.469167,-3.536667
"Adiantum_deflectens",-38.750116,-3.683493
"Adiantum_deflectens",-35.691389,-6.963333
"Adiantum_deflectens",-35.558223,-6.779224
"Adiantum_deflectens",-35.6229,-7.0396
"Adiantum_deflectens",-34.861185,-7.146738
"Adiantum_delicatulum",-39.594807,-7.134249
"Adiantum_delicatulum",-38.910877,-4.305363
"Adiantum_delicatulum",-38.716666,-3.900058
"Adiantum_diogoanum",-36.026632,-8.355565
"Adiantum_diogoanum",-35.044369,-7.560831
"Adiantum_diogoanum",-35.838611,-8.723055
"Adiantum_diogoanum",-35.5,-7.583333
"Adiantum_diogoanum",-35.377421,-7.606449
"Adiantum_diogoanum",-36.421278,-9.244248
"Adiantum_diogoanum",-36.065155,-8.973738
"Adiantum_diogoanum",-36.535186,-10.314661
"Adiantum_diogoanum",-39.594807,-7.134249
"Adiantum_diogoanum",-38.910877,-4.305363
"Adiantum_diogoanum",-38.716666,-3.900058
"Adiantum_dolosum",-35.452397,-8.357915
"Adiantum_dolosum",-36.026632,-8.355565
"Adiantum_dolosum",-34.949997,-8.00837
"Adiantum_dolosum",-34.978479,-8.043289
"Adiantum_dolosum",-35.196331,-8.040447
"Adiantum_dolosum",-35.410025,-8.697033
"Adiantum_dolosum",-35.0697,-8.2272
"Adiantum_dolosum",-34.980653,-8.091551
"Adiantum_dolosum",-35.838611,-8.723055
"Adiantum_dolosum",-35.856236,-8.694218
"Adiantum_dolosum",-35.5,-7.583333
"Adiantum_dolosum",-35.377421,-7.606449
"Adiantum_dolosum",-36.421278,-9.244248
"Adiantum_dolosum",-36.065155,-8.973738
"Adiantum_dolosum",-36.535186,-10.314661
"Adiantum_dolosum",-35.954701,-9.18449
"Adiantum_dolosum",-36.402219,-9.620528
"Adiantum_dolosum",-35.570992,-9.096483
"Adiantum_dolosum",-38.910877,-4.305363
"Adiantum_dolosum",-38.716666,-3.900058
"Adiantum_dolosum",-35.72,-7.032778
"Adiantum_dolosum",-35.6229,-7.0396
"Adiantum_dolosum",-34.861185,-7.146738
"Adiantum_dolosum",-35.142056,-6.741861
"Adiantum_dolosum",-35.153053,-7.041188
"Adiantum_giganteum",-39.594807,-7.134249
"Adiantum_glaucescens",-35.452397,-8.357915
"Adiantum_glaucescens",-36.026632,-8.355565
"Adiantum_glaucescens",-35.0697,-8.2272
"Adiantum_glaucescens",-35.838611,-8.723055
"Adiantum_glaucescens",-35.856236,-8.694218
"Adiantum_glaucescens",-35.377421,-7.606449
"Adiantum_glaucescens",-36.421278,-9.244248
"Adiantum_glaucescens",-36.065155,-8.973738
"Adiantum_glaucescens",-36.535186,-10.314661
"Adiantum_glaucescens",-38.910877,-4.305363
"Adiantum_humile",-36.026632,-8.355565
"Adiantum_humile",-34.949997,-8.00837
"Adiantum_humile",-35.196331,-8.040447
"Adiantum_humile",-35.320101,-7.633011
"Adiantum_humile",-35.410025,-8.697033
"Adiantum_humile",-35.0697,-8.2272
"Adiantum_humile",-35.838611,-8.723055
"Adiantum_humile",-35.5,-7.583333
"Adiantum_humile",-35.377421,-7.606449
"Adiantum_humile",-36.421278,-9.244248
"Adiantum_humile",-36.065155,-8.973738
"Adiantum_humile",-36.402219,-9.620528
"Adiantum_humile",-38.633164,-3.983761
"Adiantum_humile",-35.72,-7.032778
"Adiantum_humile",-35.153053,-7.041188
"Adiantum_latifolium",-35.452397,-8.357915
"Adiantum_latifolium",-35.715556,-8.503889
"Adiantum_latifolium",-36.026632,-8.355565
"Adiantum_latifolium",-34.949997,-8.00837
"Adiantum_latifolium",-35.196331,-8.040447
"Adiantum_latifolium",-35.320101,-7.633011
"Adiantum_latifolium",-35.410025,-8.697033
"Adiantum_latifolium",-35.0697,-8.2272
"Adiantum_latifolium",-34.980653,-8.091551
"Adiantum_latifolium",-35.838611,-8.723055
"Adiantum_latifolium",-35.856236,-8.694218
"Adiantum_latifolium",-35.5,-7.583333
"Adiantum_latifolium",-35.377421,-7.606449
"Adiantum_latifolium",-36.421278,-9.244248
"Adiantum_latifolium",-36.065155,-8.973738
"Adiantum_latifolium",-36.535186,-10.314661
"Adiantum_latifolium",-38.910877,-4.305363
"Adiantum_latifolium",-38.716666,-3.900058
"Adiantum_latifolium",-38.633164,-3.983761
"Adiantum_latifolium",-35.558223,-6.779224
"Adiantum_lorentzii",-38.910877,-4.305363
"Adiantum_lucidum",-35.0697,-8.2272
"Adiantum_lucidum",-35.838611,-8.723055
"Adiantum_lucidum",-35.856236,-8.694218
"Adiantum_lucidum",-36.065155,-8.973738
"Adiantum_lucidum",-35.142056,-6.741861
"Adiantum_lucidum",-35.153053,-7.041188
"Adiantum_macrophyllum",-36.421278,-9.244248
"Adiantum_macrophyllum",-36.535186,-10.314661
"Adiantum_macrophyllum",-38.910877,-4.305363
"Adiantum_macrophyllum",-38.716666,-3.900058
"Adiantum_obliquum",-34.949997,-8.00837
"Adiantum_obliquum",-35.196331,-8.040447
"Adiantum_obliquum",-35.320101,-7.633011
"Adiantum_obliquum",-35.0697,-8.2272
"Adiantum_obliquum",-34.980653,-8.091551
"Adiantum_obliquum",-35.838611,-8.723055
"Adiantum_obliquum",-35.856236,-8.694218
"Adiantum_obliquum",-35.5,-7.583333
"Adiantum_obliquum",-35.377421,-7.606449
"Adiantum_obliquum",-36.421278,-9.244248
"Adiantum_obliquum",-36.065155,-8.973738
"Adiantum_obliquum",-36.535186,-10.314661
"Adiantum_obliquum",-36.402219,-9.620528
"Adiantum_obliquum",-35.716667,-8.921667
"Adiantum_obliquum",-38.910877,-4.305363
"Adiantum_obliquum",-35.153053,-7.041188
"Adiantum_patens",-40.898008,-3.839339
"Adiantum_pectinatum",-34.949997,-8.00837
"Adiantum_pectinatum",-35.196331,-8.040447
"Adiantum_pectinatum",-35.320101,-7.633011
"Adiantum_pectinatum",-36.421278,-9.244248
"Adiantum_pectinatum",-36.195446,-9.591378
"Adiantum_pentadactylon ",-35.196331,-8.040447
"Adiantum_petiolatum",-36.026632,-8.355565
"Adiantum_petiolatum",-35.196331,-8.040447
"Adiantum_petiolatum",-35.320101,-7.633011
"Adiantum_petiolatum",-35.0697,-8.2272
"Adiantum_petiolatum",-34.980653,-8.091551
"Adiantum_petiolatum",-35.838611,-8.723055
"Adiantum_petiolatum",-35.5,-7.583333
"Adiantum_petiolatum",-35.377421,-7.606449
"Adiantum_petiolatum",-36.065155,-8.973738
"Adiantum_petiolatum",-38.910877,-4.305363
"Adiantum_petiolatum",-40.898008,-3.839339
"Adiantum_petiolatum",-38.716666,-3.900058
"Adiantum_petiolatum",-38.633164,-3.983761
"Adiantum_petiolatum",-35.153053,-7.041188
"Adiantum_pulverulentum",-36.026632,-8.355565
"Adiantum_pulverulentum",-34.949997,-8.00837
"Adiantum_pulverulentum",-35.196331,-8.040447
"Adiantum_pulverulentum",-35.320101,-7.633011
"Adiantum_pulverulentum",-35.410025,-8.697033
"Adiantum_pulverulentum",-35.0697,-8.2272
"Adiantum_pulverulentum",-35.838611,-8.723055
"Adiantum_pulverulentum",-35.856236,-8.694218
"Adiantum_pulverulentum",-35.5,-7.583333
"Adiantum_pulverulentum",-35.377421,-7.606449
"Adiantum_pulverulentum",-36.421278,-9.244248
"Adiantum_pulverulentum",-36.065155,-8.973738
"Adiantum_pulverulentum",-36.535186,-10.314661
"Adiantum_pulverulentum",-35.954701,-9.18449
"Adiantum_pulverulentum",-35.716667,-8.921667
"Adiantum_pulverulentum",-39.594807,-7.134249
"Adiantum_pulverulentum",-38.910877,-4.305363
"Adiantum_pulverulentum",-40.898008,-3.839339
"Adiantum_pulverulentum",-38.716666,-3.900058
"Adiantum_pulverulentum",-38.633164,-3.983761
"Adiantum_pulverulentum",-35.691389,-6.963333
"Adiantum_pulverulentum",-35.558223,-6.779224
"Adiantum_pulverulentum",-35.153053,-7.041188
"Adiantum_raddianum",-34.978479,-8.043289
"Adiantum_raddianum",-35.370278,-5.881667
"Adiantum_raddianum",-38.910877,-4.305363
"Adiantum_raddianum",-40.898008,-3.839339
"Adiantum_serratodentatum",-36.026632,-8.355565
"Adiantum_serratodentatum",-35.196331,-8.040447
"Adiantum_serratodentatum",-35.320101,-7.633011
"Adiantum_serratodentatum",-35.0697,-8.2272
"Adiantum_serratodentatum",-35.377421,-7.606449
"Adiantum_serratodentatum",-36.065155,-8.973738
"Adiantum_serratodentatum",-36.535186,-10.314661
"Adiantum_serratodentatum",-38.910877,-4.305363
"Adiantum_tenerum",-36.026632,-8.355565
"Adiantum_tenerum",-35.196331,-8.040447
"Adiantum_tenerum",-39.594807,-7.134249
"Adiantum_tenerum",-38.910877,-4.305363
"Adiantum_tenerum",-35.691389,-6.963333
"Adiantum_terminatum",-35.452397,-8.357915
"Adiantum_terminatum",-35.715556,-8.503889
"Adiantum_terminatum",-35.320101,-7.633011
"Adiantum_terminatum",-35.0697,-8.2272
"Adiantum_terminatum",-34.980653,-8.091551
"Adiantum_terminatum",-35.838611,-8.723055
"Adiantum_terminatum",-35.856236,-8.694218
"Adiantum_terminatum",-35.5,-7.583333
"Adiantum_terminatum",-35.377421,-7.606449
"Adiantum_terminatum",-36.421278,-9.244248
"Adiantum_terminatum",-36.065155,-8.973738
"Adiantum_terminatum",-36.535186,-10.314661
"Adiantum_terminatum",-35.954701,-9.18449
"Adiantum_terminatum",-39.594807,-7.134249
"Adiantum_terminatum",-38.910877,-4.305363
"Adiantum_terminatum",-35.691389,-6.963333
"Adiantum_tetraphyllum",-35.452397,-8.357915
"Adiantum_tetraphyllum",-35.715556,-8.503889
"Adiantum_tetraphyllum",-36.026632,-8.355565
"Adiantum_tetraphyllum",-35.0697,-8.2272
"Adiantum_tetraphyllum",-35.838611,-8.723055
"Adiantum_tetraphyllum",-35.856236,-8.694218
"Adiantum_tetraphyllum",-35.5,-7.583333
"Adiantum_tetraphyllum",-35.377421,-7.606449
"Adiantum_tetraphyllum",-36.421278,-9.244248
"Adiantum_tetraphyllum",-36.065155,-8.973738
"Adiantum_tetraphyllum",-36.535186,-10.314661
"Adiantum_tetraphyllum",-36.402219,-9.620528
"Adiantum_tetraphyllum",-38.910877,-4.305363
"Adiantum_tetraphyllum",-38.716666,-3.900058
"Adiantum_villosum",-35.196331,-8.040447
"Adiantum_villosum",-38.910877,-4.305363
"Adiantum_villosum",-35.691389,-6.963333
"Adiantum_windischii",-35.0697,-8.2272
"Adiantum_windischii",-34.980653,-8.091551
"Alsophila_setosa",-35.838611,-8.723055
"Alsophila_setosa",-35.856236,-8.694218
"Alsophila_sternbergii",-35.838611,-8.723055
"Alsophila_sternbergii",-35.5,-7.583333
"Alsophila_sternbergii",-36.421278,-9.244248
"Alsophila_sternbergii",-38.716666,-3.900058
"Amauropelta_oligocarpa",-35.044369,-7.560831
"Amauropelta_oligocarpa",-38.716666,-3.900058
"Ananthacorus_angustifolius",-35.754177,-8.14922
"Ananthacorus_angustifolius",-35.715556,-8.503889
"Ananthacorus_angustifolius",-35.838611,-8.723055
"Ananthacorus_angustifolius",-35.856236,-8.694218
"Ananthacorus_angustifolius",-35.5,-7.583333
"Ananthacorus_angustifolius",-36.065155,-8.973738
"Ananthacorus_angustifolius",-38.910877,-4.305363
"Anemia_dentata",-36.96475,-8.44275
"Anemia_dentata",-36.750054,-8.300752
"Anemia_dentata",-36.016667,-7.900278
"Anemia_dentata",-38.055527,-7.822722
"Anemia_dentata",-35.370278,-5.881667
"Anemia_dentata",-35.691389,-6.963333
"Anemia_dentata",-35.6229,-7.0396
"Anemia_ferruginea",-36.750054,-8.300752
"Anemia_hirsuta",-36.408567,-8.198383
"Anemia_hirsuta",-36.026632,-8.355565
"Anemia_hirsuta",-35.196331,-8.040447
"Anemia_hirsuta",-36.385599,-8.158646
"Anemia_hirsuta",-35.72,-7.032778
"Anemia_hirsuta",-35.691389,-6.963333
"Anemia_hirta",-35.754177,-8.14922
"Anemia_hirta",-35.715556,-8.503889
"Anemia_hirta",-36.026632,-8.355565
"Anemia_hirta",-35.196331,-8.040447
"Anemia_hirta",-35.320101,-7.633011
"Anemia_hirta",-35.0697,-8.2272
"Anemia_hirta",-35.838611,-8.723055
"Anemia_hirta",-35.856236,-8.694218
"Anemia_hirta",-35.5,-7.583333
"Anemia_hirta",-35.377421,-7.606449
"Anemia_hirta",-35.2691667,-6.3847222
"Anemia_hirta",-36.421278,-9.244248
"Anemia_hirta",-36.065155,-8.973738
"Anemia_hirta",-35.954701,-9.18449
"Anemia_hirta",-36.402219,-9.620528
"Anemia_hirta",-35.716667,-8.921667
"Anemia_hirta",-38.910877,-4.305363
"Anemia_hirta",-38.716666,-3.900058
"Anemia_hirta",-38.633164,-3.983761
"Anemia_hirta",-38.750116,-3.683493
"Anemia_hirta",-35.691389,-6.963333
"Anemia_hirta",-35.153053,-7.041188
"Anemia_hispida",-35.196331,-8.040447
"Anemia_hispida",-35.0697,-8.2272
"Anemia_hispida",-35.2691667,-6.3847222
"Anemia_hispida",-35.954701,-9.18449
"Anemia_hispida",-36.402219,-9.620528
"Anemia_hispida",-35.570992,-9.096483
"Anemia_nervosa",-38.910877,-4.305363
"Anemia_oblongifolia",-35.838611,-8.723055
"Anemia_oblongifolia",-36.385599,-8.158646
"Anemia_oblongifolia",-36.750054,-8.300752
"Anemia_oblongifolia",-38.055527,-7.822722
"Anemia_oblongifolia",-39.594807,-7.134249
"Anemia_phyllitidis",-35.320101,-7.633011
"Anemia_phyllitidis",-35.838611,-8.723055
"Anemia_phyllitidis",-35.856236,-8.694218
"Anemia_phyllitidis",-36.385599,-8.158646
"Anemia_phyllitidis",-35.377421,-7.606449
"Anemia_phyllitidis",-36.421278,-9.244248
"Anemia_phyllitidis",-36.065155,-8.973738
"Anemia_phyllitidis",-36.535186,-10.314661
"Anemia_phyllitidis",-35.954701,-9.18449
"Anemia_phyllitidis",-36.195446,-9.591378
"Anemia_phyllitidis",-35.716667,-8.921667
"Anemia_phyllitidis",-36.055278,-9.274444
"Anemia_phyllitidis",-35.570992,-9.096483
"Anemia_phyllitidis",-38.910877,-4.305363
"Anemia_phyllitidis",-38.716666,-3.900058
"Anemia_phyllitidis",-38.633164,-3.983761
"Anemia_raddiana",-34.949997,-8.00837
"Anemia_raddiana",-35.838611,-8.723055
"Anemia_tomentosa",-36.96475,-8.44275
"Anemia_tomentosa",-35.196331,-8.040447
"Anemia_tomentosa",-38.126388,-9.071888
"Anemia_tomentosa",-38.055527,-7.822722
"Anemia_tomentosa",-35.691389,-6.963333
"Anemia_tomentosa",-35.6229,-7.0396
"Anemia_villosa",-36.010433,-8.391636
"Anemia_villosa",-35.452397,-8.357915
"Anemia_villosa",-36.408567,-8.198383
"Anemia_villosa",-35.754177,-8.14922
"Anemia_villosa",-35.715556,-8.503889
"Anemia_villosa",-36.026632,-8.355565
"Anemia_villosa",-35.838611,-8.723055
"Anemia_villosa",-35.856236,-8.694218
"Anemia_villosa",-36.385599,-8.158646
"Anemia_villosa",-36.750054,-8.300752
"Anemia_villosa",-35.5,-7.583333
"Anemia_villosa",-35.377421,-7.606449
"Anemia_villosa",-38.055527,-7.822722
"Anemia_villosa",-35.2691667,-6.3847222
"Anemia_villosa",-36.421278,-9.244248
"Anemia_villosa",-36.065155,-8.973738
"Anemia_villosa",-36.535186,-10.314661
"Anemia_villosa",-35.954701,-9.18449
"Anemia_villosa",-36.402219,-9.620528
"Anemia_villosa",-35.570992,-9.096483
"Anemia_villosa",-38.910877,-4.305363
"Anemia_villosa",-40.469167,-3.536667
"Asplenium_auriculatum",-35.715556,-8.503889
"Asplenium_auriculatum",-35.838611,-8.723055
"Asplenium_auriculatum",-35.856236,-8.694218
"Asplenium_auriculatum",-35.5,-7.583333
"Asplenium_auriculatum",-36.421278,-9.244248
"Asplenium_auriculatum",-38.716666,-3.900058
"Asplenium_auritum",-35.715556,-8.503889
"Asplenium_auritum",-36.026632,-8.355565
"Asplenium_auritum",-35.838611,-8.723055
"Asplenium_auritum",-35.856236,-8.694218
"Asplenium_auritum",-35.5,-7.583333
"Asplenium_auritum",-36.065155,-8.973738
"Asplenium_auritum",-36.535186,-10.314661
"Asplenium_auritum",-38.910877,-4.305363
"Asplenium_claussenii",-35.754177,-8.14922
"Asplenium_claussenii",-36.385599,-8.158646
"Asplenium_claussenii",-36.016667,-7.900278
"Asplenium_claussenii",-36.535186,-10.314661
"Asplenium_claussenii",-38.910877,-4.305363
"Asplenium_claussenii",-38.716666,-3.900058
"Asplenium_cristatum",-35.754177,-8.14922
"Asplenium_cristatum",-35.715556,-8.503889
"Asplenium_cristatum",-35.5,-7.583333
"Asplenium_cristatum",-35.377421,-7.606449
"Asplenium_cristatum",-35.2691667,-6.3847222
"Asplenium_cristatum",-36.421278,-9.244248
"Asplenium_cristatum",-36.535186,-10.314661
"Asplenium_cristatum",-35.716667,-8.921667
"Asplenium_cristatum",-38.910877,-4.305363
"Asplenium_cristatum",-38.716666,-3.900058
"Asplenium_feei",-38.910877,-4.305363
"Asplenium_feei",-38.716666,-3.900058
"Asplenium_formosum",-35.754177,-8.14922
"Asplenium_formosum",-35.715556,-8.503889
"Asplenium_formosum",-36.026632,-8.355565
"Asplenium_formosum",-35.320101,-7.633011
"Asplenium_formosum",-35.838611,-8.723055
"Asplenium_formosum",-35.856236,-8.694218
"Asplenium_formosum",-36.385599,-8.158646
"Asplenium_formosum",-36.750054,-8.300752
"Asplenium_formosum",-35.5,-7.583333
"Asplenium_formosum",-36.016667,-7.900278
"Asplenium_formosum",-35.377421,-7.606449
"Asplenium_formosum",-35.2691667,-6.3847222
"Asplenium_formosum",-36.421278,-9.244248
"Asplenium_formosum",-36.065155,-8.973738
"Asplenium_formosum",-35.954701,-9.18449
"Asplenium_formosum",-36.402219,-9.620528
